x,y,z,time
7.967903,-4.649539,0.833182,73097858113543.000000
8.288726,-4.821922,1.297657,73097877922605.000000
8.374918,-4.807557,1.608904,73097897347033.000000
8.197746,-5.181053,1.699883,73097916878595.000000
10.362105,-6.052542,1.618480,73097957897241.000000
11.611878,-6.560112,1.297657,73097977443595.000000
11.583148,-6.842628,0.464475,73098017746772.000000
13.081918,-6.215348,1.426944,73098078686564.000000
12.828133,-6.852205,1.254562,73098117634532.000000
11.410766,-6.545747,0.790087,73098138221772.000000
11.798626,-6.406884,0.560243,73098158058543.000000
14.164097,-6.162675,0.359130,73098197382657.000000
14.633361,-5.798757,0.071826,73098218066043.000000
14.662091,-5.525817,-0.148441,73098237140418.000000
10.012551,-2.825158,-0.363919,73098377853439.000000
9.074024,-2.470816,-0.636858,73098418828387.000000
8.614338,-2.106898,-0.861913,73098458350470.000000
8.389283,-2.169147,-0.761356,73098477504689.000000
8.116343,-2.269703,-0.823605,73098518351720.000000
8.566454,-2.801216,-0.651223,73098538958543.000000
8.705317,-2.638410,-0.488417,73098558506616.000000
7.896077,-2.504335,-0.148441,73098597831668.000000
8.556877,-3.505111,0.718261,73098619684584.000000
10.500969,-4.496311,1.130063,73098637581043.000000
13.129802,-4.156334,1.139640,73098698914480.000000
14.159308,-4.663905,1.920150,73098738485418.000000
15.892711,-5.066131,0.981623,73098778340001.000000
13.364434,-4.563348,0.043096,73098818788907.000000
11.841722,-4.232949,0.344765,73098838186511.000000
10.582372,-3.969586,0.885855,73098858389480.000000
9.394848,-4.592079,0.995988,73098877855522.000000
7.402872,-5.157111,0.938527,73098918359428.000000
7.077260,-5.195418,0.766145,73098939040522.000000
7.005434,-4.917690,0.507571,73098958947657.000000
8.465898,-4.917690,1.532289,73099018647970.000000
8.542512,-5.243302,1.771709,73099038015730.000000
9.361329,-5.928043,1.575385,73099078058022.000000
11.693281,-6.861782,0.670376,73099160926667.000000
13.163321,-5.540183,0.995988,73099198178230.000000
14.092271,-5.837064,1.067814,73099218823699.000000
14.413095,-6.335058,1.187524,73099238688282.000000
11.664551,-6.325481,1.225831,73099278294532.000000
12.234370,-6.378153,0.780510,73099299450574.000000
13.503298,-6.124368,0.622492,73099318349272.000000
14.441825,-5.947197,0.239420,73099338976667.000000
13.915100,-3.955221,-0.895431,73099420812865.000000
11.429919,-3.035848,-0.521936,73099460027032.000000
10.304645,-2.604892,-0.488417,73099478554428.000000
9.773131,-2.638410,-0.517148,73099499051511.000000
8.829816,-2.935291,-0.598550,73099539551147.000000
8.532935,-2.801216,-0.670376,73099559600574.000000
8.470686,-2.772485,-0.861913,73099579196876.000000
8.317456,-2.489970,-1.091756,73099619945730.000000
7.905654,-2.355895,-1.326388,73099638657553.000000
8.379706,-2.753332,-1.417367,73099660667396.000000
8.911219,-3.691859,-0.981623,73099699308230.000000
10.156203,-4.185065,0.186748,73099759796146.000000
12.378023,-4.568137,0.866701,73099798833178.000000
13.129802,-4.625597,0.972046,73099819417501.000000
13.057976,-4.367024,2.193089,73099859998698.000000
14.211981,-4.955997,2.585738,73099879555938.000000
15.150508,-4.908113,2.202666,73099900331251.000000
15.433024,-4.884171,1.446098,73099918992501.000000
14.365211,-4.788404,1.120486,73099939678490.000000
12.698846,-4.481946,1.187524,73099960638594.000000
9.342175,-4.223372,1.766921,73099999479688.000000
8.355764,-4.501099,1.862689,73100019654584.000000
7.163452,-4.979939,0.952892,73100079200365.000000
6.689400,-4.563348,0.689530,73100120194375.000000
6.684611,-4.228160,0.905008,73100140564792.000000
6.957550,-4.299986,1.699883,73100179808855.000000
7.211336,-4.644751,1.719037,73100200578594.000000
8.049306,-4.716578,1.584962,73100219859688.000000
11.583148,-5.631162,1.331176,73100279368021.000000
12.349293,-6.081272,1.125275,73100340197969.000000
12.861651,-5.736507,1.000776,73100360471146.000000
13.685257,-6.004658,0.995988,73100399560313.000000
11.156980,-5.932832,0.967257,73100439527344.000000
10.874464,-5.870583,0.957681,73100460144271.000000
11.362882,-5.779603,0.818817,73100479568438.000000
12.258312,-5.262455,0.407014,73100520283438.000000
12.382812,-5.147533,0.296881,73100541286198.000000
12.354081,-4.999093,0.000000,73100560671302.000000
11.903971,-4.448427,-0.272939,73100600300313.000000
11.415554,-3.878607,-0.320823,73100620803229.000000
10.453085,-3.576937,-0.407014,73100639758125.000000
9.725247,-3.093309,-0.229843,73100679830625.000000
9.323022,-3.074155,-0.220267,73100701265938.000000
7.953538,-2.695871,-0.493206,73100762062084.000000
7.867347,-2.604892,-0.545878,73100780525834.000000
8.303091,-3.031059,-0.703895,73100839977865.000000
8.920795,-3.816358,-0.023942,73100920060208.000000
12.483368,-5.090073,1.331176,73100982526354.000000
13.096283,-4.932055,1.355118,73101021194063.000000
12.914324,-4.692636,2.068590,73101040209792.000000
13.287820,-4.587290,2.308010,73101080814167.000000
11.195287,-4.429273,1.110910,73101142760677.000000
10.170568,-4.189853,1.211466,73101161324375.000000
8.006210,-4.807557,1.565808,73101200814115.000000
7.067683,-5.099649,1.312023,73101222427396.000000
6.698977,-4.764462,1.019930,73101240411719.000000
6.555324,-4.553771,0.809240,73101261038281.000000
6.646304,-4.395754,0.909797,73101280445469.000000
6.818686,-4.175488,1.192312,73101301245469.000000
7.307104,-4.276044,1.819593,73101341362396.000000
6.962338,-4.299986,1.891419,73101362380104.000000
12.794614,-6.205771,1.134852,73101581711979.000000
10.386047,-5.999869,1.182736,73101641079010.000000
11.353305,-5.702989,1.019930,73101662536302.000000
12.243947,-5.166687,0.536301,73101703261979.000000
12.023681,-4.774038,0.172383,73101722035677.000000
11.765107,-4.558560,0.076614,73101741563906.000000
9.595961,-3.600879,-0.038307,73101801860885.000000
9.011775,-3.404555,-0.095768,73101821661875.000000
8.844181,-3.404555,-0.244209,73101841094166.000000
8.341399,-3.500323,-0.244209,73101881099010.000000
7.905654,-3.227384,-0.292093,73101901729635.000000
7.637504,-3.165135,-0.272939,73101921855000.000000
7.805098,-3.150769,-0.459687,73101962788958.000000
8.317456,-3.490746,-0.407014,73101981789271.000000
9.069236,-3.677494,-0.306458,73102001233489.000000
9.840169,-3.825934,-0.402226,73102021789166.000000
9.715671,-3.897760,0.138864,73102081307291.000000
11.362882,-4.922479,1.259350,73102121453906.000000
12.243947,-4.903325,1.541866,73102163219479.000000
11.817780,-4.635174,1.982399,73102182001093.000000
11.664551,-4.644751,2.504335,73102201438698.000000
13.321339,-4.687847,1.484405,73102262054948.000000
12.603078,-4.170700,0.957681,73102282427656.000000
10.314221,-3.620033,1.197101,73102321950000.000000
9.227253,-3.888184,1.460463,73102342802604.000000
7.168240,-4.750096,1.015141,73102382448229.000000
6.014235,-4.443638,0.660800,73102441693541.000000
6.191406,-4.165911,0.900220,73102463181718.000000
6.339846,-4.084508,1.015141,73102481726145.000000
6.449979,-4.237737,1.417367,73102502277083.000000
7.187394,-4.841076,2.082955,73102543770833.000000
7.963115,-5.281609,2.063802,73102562845208.000000
11.022904,-6.090849,1.982399,73102602377708.000000
12.727576,-6.042965,1.527501,73102622565781.000000
12.698846,-5.482722,1.546654,73102704454947.000000
13.594277,-6.162675,1.283292,73102721999479.000000
11.075577,-6.186617,1.048660,73102763783489.000000
9.825804,-6.081272,0.857124,73102782650312.000000
10.457873,-5.813122,0.651223,73102823209635.000000
10.692505,-5.659893,0.330400,73102843140937.000000
10.730812,-5.382165,-0.205901,73102863440104.000000
10.457873,-5.310339,-0.742203,73102882221406.000000
10.606314,-5.219360,-1.106121,73102902914687.000000
9.777920,-4.443638,-1.331176,73102943747343.000000
8.844181,-3.758897,-1.288081,73102963927968.000000
7.805098,-3.366248,-1.302446,73103002787343.000000
7.575254,-3.193865,-0.766145,73103042334947.000000
7.742848,-3.457227,-0.521936,73103082864374.000000
7.618350,-3.552995,-0.450110,73103103028072.000000
7.757214,-3.648763,-0.387861,73103122434322.000000
9.016563,-3.682282,0.086191,73103163504843.000000
11.750742,-4.031836,0.732626,73103223245572.000000
11.750742,-4.031836,0.732626,73103242580312.000000
11.650186,-4.098873,1.460463,73103282913176.000000
13.814544,-4.563348,1.345541,73103303575051.000000
13.646950,-3.873818,0.809240,73103322648280.000000
13.206416,-3.763685,0.440533,73103343240155.000000
11.583148,-4.807557,0.742203,73103424667655.000000
12.129025,-4.548983,-0.373495,73103442798072.000000
11.228806,-3.572149,-0.794875,73103483432030.000000
10.184934,-3.270479,-0.306458,73103504593645.000000
9.035717,-3.533842,0.430956,73103523093176.000000
7.867347,-4.098873,0.588974,73103543478072.000000
6.756437,-4.314352,0.507571,73103563923645.000000
6.052542,-4.491522,0.584185,73103603218541.000000
6.272809,-4.477157,0.756568,73103624994426.000000
6.584054,-4.386178,1.139640,73103642995885.000000
7.460332,-4.649539,1.661576,73103684842968.000000
7.565677,-4.692636,1.867477,73103703620364.000000
7.987057,-4.716578,2.360683,73103743650676.000000
10.002975,-5.027823,2.250550,73103764484374.000000
11.382035,-5.204995,2.011129,73103783757968.000000
12.047623,-5.540183,1.369483,73103823751718.000000
11.089942,-5.286397,1.455675,73103843255728.000000
13.412318,-5.832275,1.886631,73103885026874.000000
13.876793,-6.339846,1.177947,73103924445780.000000
12.009315,-6.157887,1.249773,73103945273905.000000
10.874464,-5.808333,1.259350,73103964370989.000000
12.971785,-5.861006,0.905008,73104004251197.000000
13.321339,-5.712565,0.430956,73104025812395.000000
13.110648,-5.214571,0.023942,73104043483072.000000
12.694057,-4.951209,-0.277727,73104064108072.000000
9.931149,-3.260903,-0.239420,73104144150832.000000
8.834604,-3.500323,-0.459687,73104184208384.000000
8.322245,-3.308787,-0.258574,73104203606874.000000
7.762002,-3.050213,-0.387861,73104243649947.000000
7.489063,-2.801216,-0.416591,73104264251145.000000
7.532158,-2.729390,-0.545878,73104283676718.000000
7.833828,-2.916138,-0.411803,73104324394895.000000
8.566454,-3.179500,-0.421380,73104345014530.000000
9.658210,-3.500323,-0.622492,73104384867290.000000
9.366117,-3.552995,-0.181959,73104403883905.000000
9.021352,-3.974375,0.885855,73104424403749.000000
11.099519,-4.860229,1.690306,73104445054582.000000
13.287820,-4.735731,1.556231,73104524811874.000000
11.429919,-5.147533,1.479617,73104624684426.000000
7.532158,-4.477157,1.599327,73104844289582.000000
9.931149,-5.090073,1.757344,73104905004582.000000
12.066776,-5.817910,1.680730,73104965458749.000000
12.004527,-5.655105,1.527501,73104985066769.000000
12.957419,-5.980716,1.742979,73105025148384.000000
13.484144,-6.287174,1.431733,73105065621457.000000
11.966220,-6.105214,1.623269,73105086108384.000000
10.754754,-5.884948,1.541866,73105105132655.000000
11.961432,-5.846641,1.407791,73105145200467.000000
12.603078,-5.439626,0.981623,73105165862238.000000
12.224793,-4.630386,-0.004788,73105225273124.000000
12.071565,-4.352659,-0.234632,73105245514894.000000
11.530476,-4.108450,-0.153229,73105266217655.000000
10.381259,-3.629610,-0.220267,73105284796040.000000
9.519346,-3.236961,-0.225055,73105305399790.000000
8.623915,-3.088520,-0.234632,73105351970207.000000
8.188169,-3.169923,-0.363919,73105385462811.000000
8.269572,-3.055001,-0.464475,73105404911248.000000
7.627927,-3.098097,-0.407014,73105444992551.000000
7.718906,-3.102885,0.296881,73105465591926.000000
8.461109,-3.557784,0.507571,73105484978853.000000
9.624691,-3.706224,0.033519,73105525428228.000000
9.696517,-3.878607,0.335188,73105546300311.000000
9.452309,-3.787627,0.952892,73105566183228.000000
9.461885,-4.003105,1.829170,73105585714373.000000
12.775460,-5.070919,1.877054,73105625895936.000000
13.153744,-4.620809,1.498770,73105666677915.000000
12.224793,-4.271256,1.948880,73105685196248.000000
12.105083,-4.276044,2.470816,73105705875155.000000
11.961432,-4.410120,1.177947,73105766293332.000000
9.131485,-3.543418,0.943315,73105825911769.000000
7.019799,-3.744531,1.163582,73105866439894.000000
6.301539,-3.792415,1.053449,73105885852655.000000
5.827487,-3.873818,0.622492,73105925444582.000000
6.157887,-3.821146,0.512359,73105947849373.000000
7.201759,-3.940856,1.369483,73105987546665.000000
8.058883,-4.429273,1.810017,73106026677290.000000
11.070788,-5.181053,1.939303,73106086263436.000000
12.162544,-5.463568,1.747767,73106107207707.000000
13.259089,-5.798757,1.173159,73106126128592.000000
12.665327,-5.698200,1.407791,73106146276144.000000
13.608643,-6.062119,1.594538,73106206382811.000000
13.397953,-6.641516,1.460463,73106226484165.000000
11.559206,-6.445191,1.422156,73106245861040.000000
10.630256,-6.354211,1.259350,73106267557029.000000
11.803414,-6.004658,0.919373,73106325979373.000000
11.439496,-4.989516,-0.258574,73106367017446.000000
11.161768,-4.654328,-0.421380,73106406460831.000000
10.438720,-4.151546,-0.440533,73106426638383.000000
9.591172,-3.529053,-0.134075,73106446024113.000000
8.954314,-3.318364,-0.167594,73106466648175.000000
8.145074,-3.495534,-0.325611,73106546844425.000000
8.762778,-3.308787,-0.478840,73106586883279.000000
8.959103,-3.083732,-0.679953,73106606232342.000000
8.274361,-3.031059,-0.761356,73106646518540.000000
9.773131,-4.434062,-0.220267,73106688052238.000000
10.577583,-4.596867,-0.363919,73106706952915.000000
11.659762,-4.443638,0.373495,73106767638800.000000
13.072341,-4.501099,0.881066,73106806504425.000000
11.755530,-4.141969,1.029507,73106847013540.000000
11.190498,-4.127604,1.762132,73106868594581.000000
11.597513,-4.481946,2.059013,73106886567185.000000
12.157756,-4.544195,1.417367,73106907079425.000000
11.779472,-4.137180,0.746991,73106947300258.000000
9.849746,-3.581726,1.158794,73106988374842.000000
7.460332,-3.715801,1.786075,73107027802550.000000
6.435614,-3.586514,1.857901,73107046685102.000000
5.937620,-3.351882,1.412579,73107086912446.000000
6.148310,-3.351882,1.340753,73107107989946.000000
6.617573,-3.466804,1.503559,73107126875779.000000
7.623138,-3.998317,1.776498,73107167845206.000000
11.774684,-5.391742,1.709460,73107267488123.000000
11.994950,-5.372589,1.096544,73107307529529.000000
11.511322,-5.123591,1.134852,73107326981456.000000
14.178462,-6.062119,1.527501,73107368810987.000000
13.742718,-6.928820,0.981623,73107407096196.000000
11.607090,-6.698977,1.067814,73107429338279.000000
12.401965,-6.291962,0.785298,73107468371352.000000
12.732365,-5.707777,0.560243,73107487745727.000000
12.579136,-5.070919,0.306458,73107507797862.000000
12.224793,-4.903325,0.057461,73107527188383.000000
12.014104,-4.548983,-0.071826,73107548372810.000000
10.975020,-3.931279,0.028730,73107587863383.000000
8.710106,-3.198653,-0.550666,73107807812602.000000
9.447520,-3.495534,-0.627281,73107829218018.000000
10.218452,-3.768473,-0.507571,73107847626195.000000
8.963891,-3.490746,0.474052,73107888375779.000000
10.649409,-4.400543,0.574608,73107909731820.000000
12.545617,-4.496311,0.967257,73107948950518.000000
12.478580,-4.639963,1.206678,73107968683591.000000
12.095507,-4.544195,2.552219,73108008546300.000000
13.043611,-4.979939,2.671929,73108028301039.000000
14.288596,-4.999093,2.193089,73108047755935.000000
12.435484,-3.529053,0.718261,73108088461039.000000
11.008539,-3.462016,0.809240,73108108957029.000000
9.706094,-3.299210,1.369483,73108127857602.000000
8.710106,-4.098873,1.575385,73108148443539.000000
7.278373,-5.090073,0.756568,73108188469945.000000
6.976704,-4.860229,0.354342,73108209348174.000000
7.201759,-4.276044,0.435745,73108248059216.000000
7.560889,-4.199430,0.905008,73108269536404.000000
7.757214,-4.266468,1.283292,73108288025102.000000
8.006210,-4.098873,1.522712,73108328094372.000000
9.155427,-4.932055,1.905785,73108369129737.000000
12.703634,-6.421249,1.096544,73108448229529.000000
13.273455,-6.469133,1.498770,73108488734424.000000
13.139379,-6.301539,1.594538,73108508841560.000000
13.967772,-6.928820,1.192312,73108528256976.000000
10.797850,-6.651093,1.278504,73108570388956.000000
10.946290,-6.138733,1.144428,73108609055674.000000
11.908759,-6.071695,0.909797,73108628968018.000000
12.516887,-5.712565,0.454898,73108648823435.000000
12.751518,-4.994305,-0.105345,73108688986716.000000
12.981361,-4.616021,-0.325611,73108709942445.000000
12.387600,-3.993528,-0.158017,73108728514060.000000
11.607090,-3.567361,-0.162806,73108749077497.000000
10.395624,-3.428497,-0.229843,73108789337028.000000
9.902418,-3.576937,-0.435745,73108810428174.000000
9.145850,-3.438074,-0.536301,73108849444268.000000
8.925584,-2.820370,-0.995988,73108929171976.000000
8.767567,-3.002329,-1.005565,73108950723903.000000
8.532935,-3.299210,-0.866701,73108969763070.000000
8.662222,-3.864242,-0.512359,73109009574112.000000
8.245630,-3.629610,-0.239420,73109029423591.000000
10.931925,-5.003881,0.799663,73109069915466.000000
12.876017,-4.807557,1.010353,73109110159737.000000
12.382812,-4.410120,1.015141,73109128944528.000000
12.009315,-4.204218,1.766921,73109149525622.000000
12.191275,-4.453215,2.384625,73109170177080.000000
8.542512,-4.683059,1.656788,73109330892028.000000
7.450756,-4.620809,1.790863,73109471661403.000000
12.205640,-5.669470,1.067814,73109609440518.000000
10.922348,-5.477933,1.264138,73109770642601.000000
12.473791,-4.831499,-0.215478,73109870336715.000000
11.233594,-3.418920,-0.177171,73109929805309.000000
10.395624,-3.327940,-0.335188,73109950514059.000000
9.275137,-3.361459,-0.368707,73109990474215.000000
8.111555,-3.093309,-0.679953,73110090011924.000000
6.971915,-3.179500,-0.158017,73110130010882.000000
7.508216,-3.576937,-0.004788,73110150605882.000000
8.604761,-3.892972,-0.081403,73110190639892.000000
8.341399,-3.830723,0.383072,73110231566247.000000
9.375694,-4.280833,1.091756,73110250176715.000000
11.204864,-4.999093,1.369483,73110270729111.000000
12.880805,-4.548983,0.837971,73110310991455.000000
12.751518,-4.515464,0.727837,73110331003434.000000
12.296620,-4.271256,1.331176,73110350832913.000000
12.224793,-4.774038,1.910573,73110371289372.000000
12.876017,-5.166687,0.818817,73110430966247.000000
12.042834,-4.635174,0.497994,73110450361247.000000
11.008539,-4.074931,0.852336,73110492237497.000000
9.873688,-4.357447,1.120486,73110510973903.000000
7.623138,-4.754885,1.182736,73110551638121.000000
7.067683,-4.481946,0.948104,73110571913278.000000
6.842628,-4.376601,1.019930,73110591141924.000000
7.129933,-4.271256,1.493982,73110631701767.000000
7.536947,-4.328717,1.584962,73110650632444.000000
7.589619,-4.572925,1.833959,73110671163017.000000
7.642292,-4.774038,1.963245,73110690677184.000000
7.852982,-4.845864,2.154782,73110715503174.000000
13.996503,-5.880159,0.943315,73110891360361.000000
14.350845,-6.258443,0.612916,73110912111142.000000
10.955867,-5.822699,0.689530,73110952348903.000000
10.951078,-5.688623,0.598550,73110972838225.000000
11.693281,-5.659893,0.632069,73110991531507.000000
12.531252,-5.248090,-0.172383,73111032634111.000000
12.440272,-4.912902,-0.598550,73111051036038.000000
12.368446,-4.553771,-0.531513,73111071603434.000000
12.172121,-4.223372,-0.890643,73111091501455.000000
10.773908,-3.337517,-0.809240,73111132212809.000000
9.892841,-3.136404,-0.871489,73111152698277.000000
8.944737,-3.189077,-0.612916,73111191760569.000000
8.456321,-3.208230,-0.593762,73111211229788.000000
7.618350,-3.208230,-0.751779,73111251837496.000000
7.115568,-3.122039,-0.689530,73111272698017.000000
6.761226,-2.987964,-0.521936,73111291293121.000000
7.225701,-3.222595,-0.435745,73111311857809.000000
7.924808,-3.509900,-0.445322,73111331555048.000000
9.255983,-3.481169,-0.713472,73111373147079.000000
8.494628,-3.749320,0.004788,73111411414527.000000
10.204087,-4.888960,1.345541,73111452096975.000000
11.994950,-5.458780,1.441309,73111492261246.000000
13.125013,-5.463568,1.249773,73111513202652.000000
13.014880,-5.238513,1.843535,73111552552496.000000
12.497733,-5.094861,2.317587,73111573375829.000000
12.181698,-5.415684,2.427721,73111592292496.000000
10.888829,-4.812346,1.039083,73111672245934.000000
8.245630,-4.788404,1.470040,73111731784423.000000
7.455544,-4.850653,1.192312,73111752341871.000000
6.588843,-4.788404,1.120486,73111792751663.000000
6.789956,-4.352659,1.307234,73111834248694.000000
7.015011,-4.252102,1.508347,73111851911819.000000
7.364564,-4.285621,1.690306,73111891939267.000000
7.254431,-4.299986,1.723825,73111912598277.000000
8.667010,-4.587290,2.030283,73111952838694.000000
10.041282,-5.013458,2.039860,73111973468590.000000
11.798626,-5.123591,1.503559,73112033201402.000000
12.445061,-5.166687,1.565808,73112053241923.000000
13.163321,-5.367800,1.671153,73112072689527.000000
12.574347,-5.956774,1.206678,73112134011246.000000
10.376471,-5.066131,1.393425,73112173798329.000000
11.745954,-5.449203,1.029507,73112212266038.000000
11.568783,-4.860229,0.363919,73112253191142.000000
11.391612,-4.414908,0.162806,73112273676090.000000
11.056423,-4.237737,0.057461,73112292365048.000000
10.735600,-3.682282,-0.014365,73112312929944.000000
9.902418,-3.260903,-0.038307,73112333595465.000000
7.757214,-3.390190,-0.430956,73112454356506.000000
7.235278,-3.227384,-0.483629,73112493479475.000000
7.283162,-3.438074,-0.033519,73112513195985.000000
7.671022,-3.682282,0.100556,73112533514058.000000
9.083601,-3.840300,0.047884,73112574473798.000000
9.888053,-4.007894,0.205901,73112593266142.000000
9.888053,-4.007894,0.205901,73112612832548.000000
9.543288,-4.280833,1.292869,73112653157600.000000
10.108319,-4.649539,1.800440,73112674199319.000000
12.138602,-5.032612,1.824382,73112693334787.000000
12.406754,-4.683059,1.680730,73112713382079.000000
11.784261,-4.113238,2.154782,73112775612496.000000
9.457097,-4.472369,0.703895,73112934659006.000000
6.780379,-3.864242,0.799663,73113033807183.000000
7.086837,-3.744531,1.058237,73113073939214.000000
7.096414,-3.931279,1.393425,73113093239527.000000
10.194510,-4.994305,2.135628,73113193941454.000000
12.071565,-5.243302,1.671153,73113233936141.000000
11.789049,-4.936844,1.479617,73113253416141.000000
12.459426,-5.085284,1.369483,73113273982443.000000
13.723564,-5.592855,1.340753,73113314782183.000000
14.231135,-6.119579,1.063026,73113333831714.000000
11.137826,-5.602432,0.837971,73113376287391.000000
10.658986,-5.291186,0.871489,73113394142704.000000
11.056423,-5.401319,0.780510,73113413606870.000000
11.678916,-5.262455,0.196325,73113454806818.000000
11.382035,-4.917690,-0.234632,73113474508277.000000
11.224017,-4.577713,-0.488417,73113493674891.000000
10.553641,-3.878607,-0.507571,73113534950152.000000
8.872911,-3.505111,-0.488417,73113575262443.000000
7.862558,-3.682282,-0.459687,73113634503120.000000
7.723695,-3.715801,-0.450110,73113694956454.000000
7.498640,-3.701436,-0.023942,73113714459422.000000
9.366117,-4.074931,-0.114922,73113774998693.000000
10.448297,-4.151546,-0.258574,73113814005672.000000
10.055647,-4.338294,0.895431,73113954829422.000000
10.194510,-5.051765,1.752556,73113994748016.000000
12.794614,-4.922479,0.761356,73114035889943.000000
11.880029,-3.562572,-0.086191,73114075289162.000000
10.970232,-3.423708,0.282516,73114094580724.000000
9.490616,-3.701436,1.120486,73114115345568.000000
8.427590,-4.223372,1.278504,73114134374006.000000
7.570466,-4.821922,0.770933,73114154943953.000000
6.655881,-4.390966,0.426168,73114215413901.000000
6.871359,-3.974375,0.780510,73114235045464.000000
7.776367,-4.357447,1.853112,73114315112495.000000
10.065224,-4.893748,1.848324,73114356419943.000000
11.104307,-5.319916,1.838747,73114375705828.000000
12.143391,-5.736507,1.446098,73114416425724.000000
11.913548,-5.281609,1.125275,73114455066245.000000
12.569559,-5.578490,0.852336,73114494799318.000000
13.096283,-6.042965,0.569820,73114515299422.000000
10.778696,-5.884948,0.684742,73114555432182.000000
10.352529,-5.755661,0.689530,73114576035464.000000
11.075577,-5.884948,0.694318,73114595422287.000000
12.014104,-5.554548,0.062249,73114635422703.000000
11.990162,-5.003881,-0.129287,73114655585568.000000
11.765107,-4.692636,-0.229843,73114676141557.000000
11.343728,-4.022259,-0.220267,73114716313641.000000
10.414778,-3.634398,-0.272939,73114735024474.000000
9.605537,-3.466804,-0.363919,73114755597130.000000
8.183381,-3.485958,-0.569820,73114835674057.000000
7.479486,-3.294421,-0.474052,73114895172911.000000
7.584831,-3.543418,-0.363919,73114915827964.000000
9.169792,-3.993528,-0.407014,73114956004943.000000
9.959879,-3.854665,-0.493206,73114976295464.000000
9.126697,-3.749320,0.167594,73115015809005.000000
9.308656,-4.050989,0.732626,73115035898536.000000
12.320562,-5.037400,1.335965,73115077165620.000000
12.617443,-4.577713,1.331176,73115095390255.000000
11.774684,-4.247314,1.829170,73115136221713.000000
11.176133,-4.180276,2.087744,73115176804526.000000
11.707646,-4.505888,1.532289,73115215565203.000000
10.879252,-4.256891,0.900220,73115256248068.000000
9.299079,-4.017470,0.995988,73115295649891.000000
7.407660,-4.266468,0.737414,73115336357755.000000
7.000646,-4.122815,0.761356,73115356288901.000000
6.900089,-4.098873,0.670376,73115396270932.000000
7.575254,-4.084508,1.355118,73115455892078.000000
7.781156,-4.367024,1.738190,73115495888120.000000
8.346188,-4.668694,1.905785,73115516561088.000000
10.342952,-5.090073,2.015918,73115556537651.000000
11.698070,-5.195418,1.867477,73115578235880.000000
12.243947,-5.114015,1.613692,73115596602651.000000
11.611878,-5.042189,1.359907,73115615966713.000000
12.521675,-5.530606,1.541866,73115655985307.000000
12.813767,-5.793968,1.383849,73115677365880.000000
12.813767,-5.793968,1.383849,73115696148432.000000
13.053187,-6.373365,0.833182,73115737880099.000000
11.180922,-5.731719,1.154005,73115756673953.000000
10.788273,-5.679047,1.149217,73115777118328.000000
10.860099,-5.621585,0.794875,73115816988067.000000
11.066000,-5.549759,0.205901,73115836874213.000000
10.989386,-5.128380,-0.043096,73115856209057.000000
11.094730,-4.616021,-0.445322,73115896255828.000000
11.147403,-4.309563,-0.411803,73115918015567.000000
10.831368,-3.912126,-0.373495,73115936341349.000000
9.452309,-3.591303,-0.574608,73115979116661.000000
9.054871,-3.404555,-0.378284,73116001382911.000000
8.121132,-3.576937,-0.775721,73116117062078.000000
7.876924,-3.581726,-0.550666,73116136580203.000000
8.465898,-4.007894,-0.387861,73116178212286.000000
10.333375,-4.156334,-0.603339,73116216601609.000000
10.089166,-4.352659,0.177171,73116257115984.000000
